fea_ind,fea_name,group,CHR,MAPINFO,gene_set,Lasso,ENet,SGLasso,SGLasso_rank,Pclogit,CDReg,CDReg_rank,diff_loc
20171,cg16936421,2161.0,10,729226.0,DIP2C,0.0,0.0,0.0,3382,0.0,0.001896111339053931,5322,253
2043,cg09595108,201.0,1,87800641.0,LMO4,0.0,0.0,0.0,3382,0.0,0.001894972526320493,5323,2189076
15125,cg03005003,1649.0,7,2961776.0,CARD11,0.0,0.0,0.0,3382,0.0,0.001894918362498754,5324,6630
948,cg10699884,87.0,1,21661045.0,ECE1,0.0,0.0,0.2711574390339111,150,0.0,0.001894562008667045,5325,768
27795,cg04539476,2945.0,14,23351487.0,REM2,0.0,0.0,0.0,3382,0.0,0.00188886583726742,5326,355
13822,cg17170437,1518.0,6,44197198.0,SLC29A1,0.0,0.0,0.0,3382,0.0,0.001888328512548961,5327,15995
22941,cg14346208,2423.0,11,35547548.0,PAMR1,0.0,0.0,0.0,3382,0.0,0.001888259398532082,5328,160
29521,cg27160085,3134.0,15,49255257.0,SHC4,0.0,0.0,0.0,3382,0.0,0.001887759179707791,5329,3
12539,cg01171360,1391.0,6,293285.0,DUSP22,0.0,0.0,0.0,3382,0.0,0.001884760195071127,5330,12686
7069,cg21646032,783.0,3,25623905.0,RARB,0.0,0.0,0.0,3382,0.0,0.001884747818270232,5331,10086
16526,cg24326382,1787.0,7,127541446.0,SND1,0.0,0.0,0.0,3382,0.0,0.001884672920243429,5332,11845
9147,cg15867164,1017.0,4,3464754.0,DOK7,0.0,0.0,0.0,3382,0.0,0.001884229218058473,5333,250
13737,cg27406433,1510.0,6,41907252.0,CCND3,0.0,0.0,0.0,3382,0.0,0.001883348872141348,5334,529
5142,cg20997632,564.0,2,111616078.0,ACOXL,0.0,0.0,0.0,3382,0.0,0.001878905723162629,5335,97348
1853,cg08895853,182.0,1,65310517.0,JAK1,0.0,0.0,0.04480452641577733,1236,0.0,0.001877901609236554,5336,26574
29064,cg07150062,3081.0,14,104552032.0,ASPG,0.0,0.0,0.0,3382,0.0,0.001876323505851151,5337,2
693,cg07218956,62.0,1,15304376.0,KAZN,0.0,0.0,0.0,3382,0.0,0.001871325238970904,5338,50455
40157,cg11811625,4287.0,22,45079203.0,PRR5,0.0,0.0,0.0,3382,0.0,0.001870061334768617,5339,15477
2522,cg21003380,264.0,1,156261207.0,TMEM79,0.0,0.0,0.0,3382,0.0,0.001868843261492417,5340,23
12300,cg26982364,1367.0,5,175299839.0,CPLX2,0.0,0.0,0.0,3382,0.0,0.001868106535482707,5341,5298
5120,cg18145759,562.0,2,109901466.0,SH3RF3,0.0,0.0,0.0,3382,0.0,0.001865424813593737,5342,2974
21062,cg16904852,2243.0,10,80953833.0,ZMIZ1,0.0,0.0,0.0,3382,0.0,0.001863726373391711,5343,9295
20717,cg19644638,2209.0,10,49701795.0,ARHGAP22,0.0,0.0,0.0,3382,0.0,0.001862217384023187,5344,17
15636,cg16920725,1700.0,7,37269786.0,ELMO1,0.0,0.0,0.0,3382,0.0,0.00186130199092729,5345,18064
22954,cg08956232,2425.0,11,35990499.0,LDLRAD3,0.0,0.0,0.0,3382,0.0,0.001860008431419889,5346,64268
9681,cg02696415,1059.0,4,40994566.0,APBB2,0.0,0.0,0.0,3382,0.0,0.001858325554125919,5347,534
15567,cg18266052,1693.0,7,30721897.0,CRHR2,0.0,0.0,0.0,3382,0.0,0.001855466905255442,5348,91
34721,cg09187107,3669.0,17,79006087.0,FLJ90757,0.0,0.0,0.0,3382,0.0,0.001854960657336062,5349,747
12301,cg14269576,1367.0,5,175305137.0,CPLX2,0.1252060329884716,0.1227987297166981,0.04482301499980562,1235,0.0,0.00185449362304328,5350,933206
1475,cg20708125,146.0,1,42103274.0,HIVEP3,0.0,0.0,0.0,3382,0.0,0.001850484912030233,5351,1863
713,cg13265331,63.0,1,15671522.0,FHAD1,0.0,0.0,0.03198270589992216,1598,0.0,0.001848630352577314,5352,39467
4431,cg21276379,487.0,2,46523790.0,EPAS1,0.0,0.0,0.0,3382,0.0,0.001847940560376939,5353,2995
7633,cg02923224,849.0,3,60133085.0,FHIT,0.0,0.0,0.01685102876592776,2304,0.0,0.001847868872965815,5354,131171
22958,cg04583074,2425.0,11,36164090.0,LDLRAD3,0.0,0.0,0.0,3382,0.0,0.001847394633169145,5355,7441
26121,cg02282350,2778.0,12,111284411.0,CCDC63,0.0,0.0,0.02989648088324654,1678,0.0,0.001846378510069925,5356,109
21816,cg27158677,2317.0,10,128021359.0,ADAM12,0.0,0.0,0.0,3382,0.1926646901792737,0.001845719574091978,5357,54272
18706,cg22870483,2007.0,8,135607440.0,ZFAT,0.0,0.0,0.0,3382,0.0,0.001845568993765842,5358,7290
20698,cg06801354,2207.0,10,47590738.0,ANTXRLP1,0.0,0.0,0.0,3382,0.0,0.001845534044621137,5359,8561
38670,cg24320612,4125.0,20,61051317.0,GATA5,0.0,0.0,0.0,3382,0.0,0.001845181269032855,5360,244
38814,cg06805945,4144.0,21,27276247.0,APP,0.0,0.0,0.0,3382,0.0,0.001844200683282738,5361,22237
24604,cg01139403,2601.0,11,126815651.0,KIRREL3,0.0,0.0,0.0,3382,0.0,0.001841130011234949,5362,32373
31664,cg06938767,3365.0,16,58546320.0,NDRG4,0.0,0.0,0.0,3382,0.0,0.001839550682423715,5363,3456366
25325,cg04972021,2675.0,12,32741238.0,FGD4,0.0,0.0,0.0,3382,0.0,0.001836633678775156,5364,15733
2778,cg02991995,297.0,1,169574494.0,SELP,0.006955813131960703,0.004532598766451934,0.009092832067608114,2773,0.0,0.001836213602800225,5365,5748
27724,cg10800346,2939.0,13,114829496.0,RASA3,0.0,0.0,0.0,3382,0.0,0.001831498899457315,5366,237
2575,cg01314629,273.0,1,160034548.0,KCNJ10,0.0,0.0,0.0,3382,0.0,0.001831002700029751,5367,5647
17780,cg22421661,1903.0,8,38643592.0,TACC1,0.0,0.0,0.0,3382,0.0,0.001830467679111855,5368,254
12317,cg13847825,1370.0,5,176513311.0,FGFR4,0.0,0.0,0.0,3382,0.0,0.001830067234458739,5369,2801
24911,cg14898177,2624.0,12,2486634.0,CACNA1C,0.0,0.0,0.0,3382,0.0,0.001829802665021786,5370,39723
4953,cg11337097,547.0,2,100254880.0,AFF3,0.0,0.0,0.0,3382,0.0,0.001828136208433954,5371,133347
34018,cg24989577,3606.0,17,59470156.0,BCAS3,0.0,0.0,0.0,3382,0.0,0.001827212972612737,5372,6925
22427,cg14243481,2374.0,11,7272867.0,SYT9,0.0,0.0,0.0,3382,0.0,0.001824088994541292,5373,9
38702,cg05759128,4129.0,20,61548274.0,DIDO1,0.0,0.0,0.0,3382,0.0,0.001824080048932724,5374,1379
36381,cg19281083,3838.0,19,7953440.0,LRRC8E,0.0,0.0,0.0,3382,0.0,0.001823777123667254,5375,265
11454,cg25956344,1265.0,5,112824765.0,MCC,0.0,0.0,0.0,3382,0.0,0.001822767005154607,5376,2324424
23724,cg13779162,2513.0,11,69923033.0,ANO1,0.0,0.0,0.0,3382,0.0,0.001822236885940035,5377,1264
18842,cg05758861,2017.0,8,143580823.0,BAI1,0.0,0.0,0.0,3382,0.0,0.001822067287004999,5378,142
13500,cg05602975,1482.0,6,33561264.0,C6orf227,0.0,0.0,0.05541719712749019,996,0.0,0.001821695982978149,5379,440850
38824,cg08015776,4144.0,21,27543229.0,APP,0.0,0.0,0.0,3382,0.0,0.001820464528051872,5380,454
32462,cg07385388,3439.0,17,110138.0,RPH3AL,0.0,0.0,0.0,3382,0.0,0.001816600662372072,5381,1289
16606,cg07998983,1797.0,7,132615535.0,CHCHD3,0.0,0.0,0.0,3382,0.0,0.001815803400326301,5382,34237
31374,cg17833742,3335.0,16,31468320.0,ARMC5,0.0,0.0,0.0,3382,0.0,0.001815291662499198,5383,990
30953,cg02596819,3289.0,16,9045869.0,USP7,0.0,0.0,0.0,3382,0.0,0.001814535574761355,5384,5069
26149,cg26814569,2779.0,12,111662052.0,CUX2,0.0,0.0,0.0,3382,0.0,0.001813267994281575,5385,24456
15629,cg11982214,1700.0,7,37007063.0,ELMO1,0.0,0.0,0.006207696438644146,2944,0.0,0.001812525631313042,5386,16921
2476,cg16489975,258.0,1,154733435.0,KCNN3,0.0,0.0,0.0,3382,0.0,0.001812101879060617,5387,59
15859,cg17739152,1720.0,7,50727547.0,GRB10,0.0,0.0,0.005432736617736513,2993,0.0,0.00181094105767925,5388,214
12844,cg01173642,1416.0,6,16317307.0,ATXN1,0.0,0.0,0.0,3382,0.0,0.001810883560699251,5389,1564
25664,cg09360253,2722.0,12,57566360.0,LRP1,0.05829558048668214,0.0877272686308308,0.0,3382,0.0,0.001809545248640494,5390,635
16613,cg18363226,1797.0,7,132741882.0,CHCHD3,0.0,0.0,0.0,3382,0.0,0.001809414030042491,5391,7799
6412,cg14778946,722.0,2,236578095.0,AGAP1,0.0,0.0,0.1386727482233591,362,0.0,0.00180878808252792,5392,1374
6482,cg03030419,727.0,2,238617524.0,LRRFIP1,0.0,0.0,0.0,3382,0.0,0.001807194538777044,5393,7078
15834,cg09493505,1718.0,7,49813111.0,VWC2,0.0,0.0,0.0,3382,0.0,0.001806182827210816,5394,375
39059,cg06630192,4168.0,21,39810663.0,ERG,0.0,0.0,0.0,3382,0.0,0.00180568554940852,5395,875
12289,cg23495748,1367.0,5,175223636.0,CPLX2,0.0,0.0,0.0,3382,0.0,0.001805469016664149,5396,346
4740,cg07452306,520.0,2,73299297.0,SFXN5,0.0,0.0,0.0,3382,0.0,0.001804442599987947,5397,130034
1727,cg26083968,171.0,1,56972367.0,PPAP2B,0.0,0.0,0.0,3382,0.0,0.001804305842465186,5398,748
8677,cg04848046,969.0,3,171830149.0,FNDC3B,0.0,0.0,0.0,3382,0.0,0.00180411504366327,5399,2159
22129,cg23754390,2347.0,11,835074.0,CD151,0.0,0.0,0.0,3382,0.0,0.001803680507663531,5400,157
6338,cg18815251,715.0,2,233877310.0,NGEF,0.0,0.0,0.0,3382,0.0,0.001803147447426965,5401,19
21675,cg14635406,2308.0,10,123829210.0,TACC2,0.0,0.0,0.0,3382,0.0,0.001802845992672493,5402,43291
21514,cg04557665,2296.0,10,114712410.0,TCF7L2,0.0,0.0,0.0,3382,0.0,0.001801040205167655,5403,285
5143,cg12741896,564.0,2,111713426.0,ACOXL,0.0,0.0,0.0,3382,0.0,0.001799143491066143,5404,38808
21790,cg01613414,2316.0,10,126693304.0,CTBP2,0.0,0.0,0.0,3382,0.0,0.001798200403346461,5405,2610
29681,cg20986150,3153.0,15,59144845.0,FAM63B,0.0,0.0,0.0,3382,0.0,0.001796486277693796,5406,2037
36166,cg00429622,3810.0,19,3504945.0,FZR1,0.0,0.0,0.0,3382,0.0,0.00179476577982681,5407,7739
31853,cg02602352,3387.0,16,70688171.0,IL34,0.0,0.0,0.0,3382,0.0,0.001794581475781799,5408,4847
12373,cg26078644,1378.0,5,177777555.0,COL23A1,0.0,0.0,0.0,3382,0.0,0.001792412226975431,5409,149
30228,cg22271562,3216.0,15,83952081.0,BNC1,0.0,0.0,0.0,3382,0.0,0.0017919159295138,5410,3
14915,cg04337476,1636.0,7,879822.0,UNC84A,0.0,0.0,0.01276633193131095,2556,0.0,0.001790608253100824,5411,13445
2480,cg19137569,258.0,1,154781600.0,KCNN3,0.0,0.0,0.0,3382,0.0,0.00178941140420002,5412,160
21582,cg02039267,2301.0,10,118894069.0,VAX1,0.0,0.0,0.0,3382,0.0,0.001789180043803092,5413,111
18707,cg27224718,2007.0,8,135614730.0,ZFAT,0.0,0.0,0.0,3382,0.0,0.001789044266620996,5414,47
10546,cg01126080,1171.0,4,186847298.0,SORBS2,0.0,0.0,0.0,3382,0.0,0.001781971696927781,5415,20023
35310,cg08057338,3723.0,18,24128862.0,KCTD1,0.0,0.0,0.0,3382,0.0,0.001781515250314181,5416,700
2098,cg00453232,208.0,1,93343575.0,FAM69A,0.0,0.0,0.0,3382,0.0,0.001779295268878402,5417,75754
25715,cg19749617,2728.0,12,63229137.0,PPM1H,0.0,0.0,0.0,3382,0.0,0.001777811033111668,5418,31190
15313,cg26804423,1664.0,7,8201134.0,ICA1,0.0,0.0,0.0,3382,0.0,0.001776980684568455,5419,57081
26106,cg07537147,2775.0,12,110271031.0,TRPV4,0.0,0.0,0.0,3382,0.0,0.001776148865514245,5420,294
29283,cg18583563,3101.0,15,29864140.0,FAM189A1,0.0,0.0,0.0,3382,0.0,0.001775112645431393,5421,29
7269,cg17362819,809.0,3,45689110.0,LIMD1,0.0,0.0,0.0,3382,0.0,0.001773299015201236,5422,9189
35326,cg21895526,3724.0,18,24765490.0,CHST9,0.0,0.0,0.0,3382,0.0,0.001773126475244205,5423,853726
20819,cg01960569,2221.0,10,63726367.0,ARID5B,0.0,0.0,0.0,3382,0.0,0.001772059864600739,5424,21572
34242,cg26697929,3629.0,17,71641669.0,SDK2,0.0,0.0,0.0,3382,0.0,0.001771938057273119,5425,589649
210,cg10100424,21.0,1,3178384.0,PRDM16,0.0,0.0,0.2492375363176732,174,0.0,0.001771036535997631,5426,5447
16308,cg21446892,1762.0,7,98971586.0,ARPC1B,0.0,0.0,0.0,3382,0.0,0.001769614894982354,5427,5314
35322,cg13523654,3724.0,18,24762316.0,CHST9,0.0,0.0,0.0,3382,0.0,0.001768914686662414,5428,3157
35582,cg04534520,3751.0,18,55881726.0,NEDD4L,0.0,0.0,0.0,3382,0.0,0.001767867437747081,5429,6914
30537,cg07779120,3247.0,15,99194021.0,IGF1R,0.0,0.0,0.0,3382,0.0,0.001767400182877649,5430,410
11499,cg12453014,1270.0,5,119801142.0,PRR16,0.0,0.0,0.0,3382,0.0,0.001766675980719934,5431,501
16617,cg02467034,1798.0,7,132978646.0,EXOC4,0.0,0.0,0.0,3382,0.0,0.001765847323264369,5432,184895
29014,cg01306540,3074.0,14,103432476.0,CDC42BPB,0.0,0.0,0.0,3382,0.0,0.001765588880956571,5433,7956
39316,cg04091825,4194.0,21,46550410.0,ADARB1,0.0,0.0,0.008209251999956209,2818,0.0,0.00176530237639724,5434,20952
950,cg16033503,87.0,1,21663709.0,ECE1,0.0,0.0,0.0,3382,0.0,0.001763257140684988,5435,396
31854,cg14596568,3387.0,16,70693018.0,IL34,0.0,0.0,0.0,3382,0.0,0.00176254957981006,5436,36850
33747,cg12537162,3577.0,17,45330878.0,ITGB3,0.0,0.0,0.0,3382,0.0,0.001760363420127222,5437,51
24918,cg21793437,2624.0,12,2734591.0,CACNA1C,0.0,0.0,0.002741381095981985,3139,0.0,0.001759439081422757,5438,988
26045,cg04508964,2769.0,12,106977389.0,RFX4,0.0,0.0,0.0,3382,0.0,0.001759079541483887,5439,252
18883,cg20490341,2021.0,8,144549532.0,ZC3H3,0.0,0.0,0.0,3382,0.0,0.001758407885585813,5440,22404
12567,cg07714812,1395.0,6,1635611.0,GMDS,0.0,0.0,0.0,3382,0.0,0.001756336278709675,5441,8745
650,cg27172378,58.0,1,12293395.0,VPS13D,0.0,0.0,0.0,3382,0.0,0.001756242435599522,5442,11057
23806,cg15254064,2516.0,11,70798335.0,SHANK2,0.0,0.0,0.0,3382,0.0,0.001756120995899651,5443,9712
22953,cg24775461,2425.0,11,35973371.0,LDLRAD3,0.0,0.0,0.0,3382,0.0,0.001755821501826509,5444,17128
5385,cg14923640,592.0,2,139537826.0,NXPH2,0.0,0.0,0.0,3382,0.0,0.001752251836380261,5445,17
38671,cg23770904,4125.0,20,61051561.0,GATA5,0.0,0.0,0.0,3382,0.0,0.001750652410585395,5446,124
16119,cg19366753,1740.0,7,78030012.0,MAGI2,0.0,0.0,0.0,3382,0.0,0.00174634025962803,5447,185439
12931,cg00955249,1423.0,6,24839365.0,FAM65B,0.0,0.0,0.0,3382,0.0,0.001746286953604373,5448,689
39068,cg00990740,4168.0,21,39871287.0,ERG,0.0,0.0,0.0,3382,0.0,0.001743691501693918,5449,14
1731,cg23425252,171.0,1,56982715.0,PPAP2B,0.0,0.0,0.0,3382,0.0,0.001742266208909664,5450,8778
12937,cg06826240,1423.0,6,24927029.0,FAM65B,0.0,0.0,0.0,3382,0.0,0.001739963021059948,5451,2531
26153,cg16235197,2779.0,12,111758873.0,CUX2,0.0,0.0,0.0,3382,0.0,0.001738001359389383,5452,94215
30905,cg01156249,3283.0,16,4714794.0,MGRN1,0.0,0.0,0.0,3382,0.0,0.001735961515550789,5453,21
12297,cg26375570,1367.0,5,175298558.0,CPLX2,0.0,0.0,0.0,3382,0.0,0.001735815934962043,5454,6
26068,cg19313353,2770.0,12,107965627.0,BTBD11,0.0,0.0,0.0,3382,0.0,0.00173556668334798,5455,8716
23728,cg06800332,2513.0,11,69928161.0,ANO1,0.0,0.0,0.0,3382,0.0,0.001735347087039031,5456,3045
19602,cg12248383,2102.0,9,126584362.0,DENND1A,0.0,0.0,0.0,3382,0.0,0.001734874440295942,5457,41082
4963,cg04511128,547.0,2,100722207.0,AFF3,0.0,0.0,0.0,3382,0.0,0.001734172884007588,5458,259
23729,cg18771839,2513.0,11,69931206.0,ANO1,0.0,0.0,0.0,3382,0.0,0.001728107516313542,5459,2721
22574,cg14671170,2386.0,11,12398135.0,PARVA,0.0,0.0,0.0,3382,0.0,0.001727574946247309,5460,769
30952,cg01921959,3289.0,16,9043235.0,USP7,0.0,0.0,0.0,3382,0.0,0.00172651946247039,5461,2634
1740,cg20174314,171.0,1,57045870.0,PPAP2B,0.0,0.0,0.0,3382,0.0,0.001726135561065996,5462,437192
18708,cg21672855,2007.0,8,135614777.0,ZFAT,0.0,0.0,0.0,3382,0.0,0.00172554515090053,5463,22950
26119,cg06714901,2778.0,12,111283526.0,CCDC63,0.0,0.0,0.0,3382,0.0,0.001725361827196184,5464,702
4117,cg00465315,452.0,2,25529995.0,DNMT3A,0.0,0.0,0.0,3382,0.0,0.001721340959958892,5465,2287
2477,cg07506908,258.0,1,154733494.0,KCNN3,0.0,0.0,0.0,3382,0.0,0.001720446154016959,5466,5472
14811,cg10063403,1627.0,6,167364065.0,RNASET2,0.0,0.0,0.0,3382,0.0,0.001718569683950179,5467,1552
34117,cg16585554,3617.0,17,65386854.0,PITPNC1,0.0,0.0,0.0,3382,0.0,0.001717599734896277,5468,242
4752,cg02956499,522.0,2,74280825.0,TET3,0.0,0.0,0.0,3382,0.0,0.001717558805673516,5469,17869
22130,cg07770855,2347.0,11,835231.0,CD151,0.0,0.0,0.0,3382,0.0,0.001717114711352294,5470,15
6065,cg05386769,681.0,2,218681558.0,TNS1,0.0,0.0,0.006603494494654353,2927,0.0,0.001716594273001788,5471,14818
20760,cg12503575,2214.0,10,50970438.0,OGDHL,0.0,0.0,0.0,3382,0.0,0.001716468666854092,5472,108
21526,cg24789259,2296.0,10,114852264.0,TCF7L2,0.0,0.0,0.0,3382,0.0,0.00171601991591471,5473,39498
24398,cg24342283,2581.0,11,118758603.0,CXCR5,0.0,0.0,0.0,3382,0.0,0.001715358676136202,5474,5142
33604,cg06706355,3558.0,17,41172092.0,VAT1,0.0,0.0,0.0,3382,0.0,0.001714352846613963,5475,234
15630,cg04342993,1700.0,7,37023984.0,ELMO1,0.0,0.0,0.0,3382,0.0,0.001714167807313454,5476,568
20174,cg10796899,2161.0,10,735041.0,DIP2C,0.0,0.0,0.0,3382,0.0,0.001714037912175348,5477,1180
12943,cg21978549,1423.0,6,24949701.0,FAM65B,0.0,0.0,0.001348903569860929,3232,0.0,0.001712762979140581,5478,47145
15130,cg23273171,1649.0,7,3038631.0,CARD11,0.0,0.0,0.0,3382,0.0,0.001712110807513223,5479,38530
432,cg01082602,36.0,1,7726441.0,CAMTA1,0.0,0.0,0.0,3382,0.0,0.001711029491759783,5480,6758
15635,cg13940723,1700.0,7,37238272.0,ELMO1,0.0,0.0,0.0,3382,0.0,0.001709039645295101,5481,31514
20281,cg00890632,2168.0,10,6257204.0,PFKFB3,0.0,0.0,0.0,3382,0.0,0.001707966294809564,5482,42
6488,cg02268935,727.0,2,238647562.0,LRRFIP1,0.0,0.0,0.0,3382,0.0,0.001707803435716599,5483,42143
19652,cg10791002,2107.0,9,127539092.0,OLFML2A,0.0,0.0,0.0,3382,0.0,0.001703304897490311,5484,150
16906,cg16313026,1830.0,7,155250213.0,EN2,0.0,0.0,0.0,3382,0.0,0.001702873694648833,5485,7
35611,cg00397673,3754.0,18,56940418.0,RAX,0.0,0.0,0.0,3382,0.0,0.001702441119330423,5486,45
18709,cg18013085,2007.0,8,135637727.0,ZFAT,0.0,0.0,0.0,3382,0.0,0.001701051339386757,5487,14593
39216,cg00829136,4183.0,21,44476788.0,CBS,0.0,0.0,0.0,3382,0.0,0.001698135070993698,5488,824
4957,cg26213131,547.0,2,100494615.0,AFF3,0.0,0.0,0.0,3382,0.0,0.001697070421031562,5489,93429
2527,cg24627419,265.0,1,156387415.0,C1orf61,0.0,0.0,0.0,3382,0.0,0.001696931947912638,5490,12270
3339,cg06640630,368.0,1,211652276.0,RD3,0.0,0.0,0.0,3382,0.0,0.001696359526998373,5491,273
17616,cg00460235,1884.0,8,26723946.0,ADRA1A,0.0,0.0,0.0,3382,0.0,0.001693571585198356,5492,55
20282,cg09097341,2168.0,10,6257246.0,PFKFB3,0.0,0.0,0.0,3382,0.0,0.001689840800763823,5493,7316
4023,cg24011073,442.0,2,11917787.0,LPIN1,0.0,0.0,0.0,3382,0.0,0.001687389900084415,5494,7588
38626,cg22031664,4121.0,20,60294940.0,CDH4,0.0,0.0,0.0007362381295464377,3281,0.0,0.001686783706434243,5495,25665
23404,cg13205113,2474.0,11,63766918.0,MACROD1,0.0,0.0,0.0,3382,0.0,0.001686093301520952,5496,1747
22579,cg26031978,2386.0,11,12418597.0,PARVA,0.0,0.0,0.0,3382,0.0,0.001681059252206434,5497,886
35331,cg12208258,3725.0,18,25757438.0,CDH2,0.0,0.0,0.0,3382,0.0,0.001680488693939433,5498,127
27745,cg13121938,2939.0,13,114871497.0,RASA3,0.0,0.0,0.0,3382,0.0,0.001679339734680112,5499,2997
24574,cg13892375,2599.0,11,126175684.0,DCPS,0.0,0.0,0.0,3382,0.0,0.001678982400507738,5500,76
21792,cg24464494,2316.0,10,126703162.0,CTBP2,0.0,0.0,0.0,3382,0.0,0.001675218137439497,5501,414
942,cg01758046,87.0,1,21583578.0,ECE1,0.0,0.0,0.0,3382,0.0,0.001674236669382782,5502,4870
15866,cg24183958,1720.0,7,50860173.0,GRB10,0.0,0.0,0.0,3382,0.0,0.001672177610867155,5503,691
29832,cg04070810,3168.0,15,66526518.0,MEGF11,0.0,0.0,0.0,3382,0.0,0.0016707240107462,5504,79
21523,cg22451067,2296.0,10,114816211.0,TCF7L2,0.0,0.0,0.0,3382,0.0,0.001670696561207582,5505,2024
21804,cg16110504,2316.0,10,126813778.0,CTBP2,0.0,0.0,0.0,3382,0.0,0.001662615858191566,5506,17351
18886,cg23318523,2021.0,8,144597448.0,ZC3H3,0.0,0.0,0.0,3382,0.0,0.001662607427261847,5507,55482
12934,cg25419523,1423.0,6,24877624.0,FAM65B,0.0,0.0,0.0,3382,0.0,0.001661994567295154,5508,42271
2481,cg09997952,258.0,1,154781760.0,KCNN3,0.0,0.0,0.0,3382,0.0,0.001658942031549666,5509,51361
29016,cg04189326,3074.0,14,103481271.0,CDC42BPB,0.0,0.0,0.0,3382,0.0,0.001657730330487788,5510,13415
4959,cg27315109,547.0,2,100677411.0,AFF3,0.0,0.0,0.0,3382,0.0,0.001655371973967152,5511,44433
27001,cg08296176,2863.0,13,37004857.0,CCNA1,0.0,0.0,0.0,3382,0.0,0.001653614982918912,5512,178
22959,cg17302948,2425.0,11,36171531.0,LDLRAD3,0.0,0.0,0.0,3382,0.0,0.001653155178638534,5513,6168
7879,cg15555985,869.0,3,73533854.0,PDZRN3,0.0,0.0,0.0,3382,0.0,0.001652880585218281,5514,1414
18843,cg09544050,2017.0,8,143580965.0,BAI1,0.0,0.0,0.0,3382,0.0,0.001652678880126468,5515,516
23402,cg10161008,2474.0,11,63766546.0,MACROD1,0.0,0.0,0.0,3382,0.0,0.001652659420364268,5516,241
3344,cg24484971,368.0,1,211666452.0,RD3,0.0,0.0,0.0,3382,0.0,0.001649466303767427,5517,2495268
24914,cg10870815,2624.0,12,2696108.0,CACNA1C,0.0,0.0,0.0,3382,0.0,0.001649405767731366,5518,38042
6340,cg02855194,715.0,2,233877530.0,NGEF,0.0,0.0,0.0,3382,0.0,0.001649267784782775,5519,46863
4961,cg04109781,547.0,2,100722022.0,AFF3,0.0,0.0,0.0,3382,0.0,0.001645876786422713,5520,133
22463,cg10383019,2377.0,11,8103101.0,TUB,0.0,0.0,0.0,3382,0.0,0.001644750718117918,5521,617534
12110,cg15963563,1345.0,5,158528040.0,EBF1,0.0,0.0,0.04881886834493845,1139,0.0,0.001644411177128613,5522,1167954
4144,cg04944784,455.0,2,26401820.0,FAM59B,0.0,0.0,0.0,3382,0.0,0.001643573843658163,5523,58
31715,cg16774690,3371.0,16,66887372.0,CA7,0.0,0.0,0.0,3382,0.0,0.001643387946559571,5524,21
12417,cg23285825,1378.0,5,178016595.0,COL23A1,0.0,0.0,0.004175028712230044,3070,0.0,0.001642566053454594,5525,705
23768,cg01935096,2516.0,11,70391215.0,SHANK2,0.0,0.0,0.000984840268562813,3260,0.0,0.001642087647210099,5526,7456
19949,cg16689426,2140.0,9,136822078.0,VAV2,0.0,0.0,0.0,3382,0.0,0.001639695370902455,5527,2707
20146,cg10872057,2161.0,10,465460.0,DIP2C,0.0,0.0,0.0,3382,0.0,0.001637957839616414,5528,4198
23508,cg21624228,2486.0,11,65372226.0,MAP3K11,0.0,0.0,0.0,3382,0.0,0.001635131394936781,5529,6396
33605,cg20334877,3558.0,17,41172326.0,VAT1,0.0,0.0,0.0,3382,0.0,0.001634204360295487,5530,67
31736,cg11292438,3375.0,16,67424867.0,TPPP3,0.0,0.0,0.0,3382,0.0,0.001633572775822093,5531,2316
38663,cg25793191,4125.0,20,61038971.0,GATA5,0.0,0.0,0.0,3382,0.0,0.001633537238472989,5532,2303
5499,cg06101180,605.0,2,157185558.0,NR4A2,0.0,0.0,0.0,3382,0.0,0.001633286516347928,5533,763
38603,cg07198552,4121.0,20,59828977.0,CDH4,0.0,0.0,0.0,3382,0.0,0.001631670914932091,5534,28084
1631,cg15539697,161.0,1,50513478.0,ELAVL4,0.0,0.0,0.0,3382,0.0,0.001630661409132358,5535,176
4121,cg06748978,452.0,2,25562512.0,DNMT3A,0.0,0.0,0.0,3382,0.0,0.001629882773559222,5536,1014
9686,cg02774791,1059.0,4,41098192.0,APBB2,0.0,0.0,0.006183418898017326,2946,0.0,0.001628583430041898,5537,32429
2525,cg08469215,264.0,1,156261351.0,TMEM79,0.0,0.0,0.0,3382,0.0,0.001628071349095561,5538,125582
35587,cg03406436,3751.0,18,55992541.0,NEDD4L,0.0,0.0,0.0,3382,0.0,0.001625187186859278,5539,10227
38730,cg06686226,4133.0,20,61983795.0,CHRNA4,0.0,0.0,0.02808369365409986,1762,0.0,0.001624668341562354,5540,8699
6335,cg24337975,715.0,2,233876260.0,NGEF,0.0,0.0,0.0,3382,0.0,0.001621015347159584,5541,940
16907,cg14036479,1830.0,7,155250220.0,EN2,0.0,0.0,0.0,3382,0.0,0.001620454690333299,5542,79
21585,cg11398452,2301.0,10,118896755.0,VAX1,0.0,0.0,0.0,3382,0.0,0.001618862764144521,5543,21
20397,cg25731655,2177.0,10,14602451.0,FAM107B,0.0,0.0,0.0,3382,0.0,0.001617587463482004,5544,2197
12942,cg14158710,1423.0,6,24937034.0,FAM65B,0.0,0.0,0.0,3382,0.0,0.001617312355382902,5545,12667
12587,cg09571972,1395.0,6,2104322.0,GMDS,0.0,0.0,0.0,3382,0.0,0.001616855418598969,5546,20322
